id,jlpt_level,vocab_id,display_order,expression,reading,romaji,part_of_speech_id,semantic_category,meaning_id,example_sentence_jp,example_sentence_romaji,example_sentence_id,sentence_pattern,target_kanji_ids,target_kanji_chars,audio_path,source_basis,source_url,review_status,notes
vocab_ex_n5_0471,N5,vocab_n5_0471,471,鳥,とり,tori,kata_benda,umum,"chicken (lit., bird)",鳥がいます。,tori ga imasu.,"Ada chicken (lit., bird).",noun_imasu,,,/assets/audio/examples/vocab/n5/0471.mp3,auto_generated_vocab_coverage_from_local_vocab_seed,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,auto_generated_needs_human_review,Generated fallback example to guarantee one sentence per vocabulary item. Review before production display.
vocab_ex_n5_0472,N5,vocab_n5_0472,472,鶏肉,とりにく,toriniku,kata_benda,makanan_minuman,chicken daging,鶏肉があります。,toriniku ga arimasu.,Ada chicken daging.,noun_arimasu,,,/assets/audio/examples/vocab/n5/0472.mp3,auto_generated_vocab_coverage_from_local_vocab_seed,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,auto_generated_needs_human_review,Generated fallback example to guarantee one sentence per vocabulary item. Review before production display.
vocab_ex_n5_0473,N5,vocab_n5_0473,473,取る,とる,toru,kata_kerja,aksi_kegiatan,"take (class), get (grade)",私は取ることができます。,Watashi wa toru koto ga dekimasu.,"Saya bisa take (class), get (grade).",verb_koto_ga_dekimasu,,,/assets/audio/examples/vocab/n5/0473.mp3,auto_generated_vocab_coverage_from_local_vocab_seed,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,auto_generated_needs_human_review,Generated fallback example to guarantee one sentence per vocabulary item. Review before production display.
vocab_ex_n5_0474,N5,vocab_n5_0474,474,撮る,とる,toru,kata_kerja,aksi_kegiatan,"take (photo), membuat (film)",私は撮ることができます。,Watashi wa toru koto ga dekimasu.,"Saya bisa take (photo), membuat (film).",verb_koto_ga_dekimasu,,,/assets/audio/examples/vocab/n5/0474.mp3,auto_generated_vocab_coverage_from_local_vocab_seed,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,auto_generated_needs_human_review,Generated fallback example to guarantee one sentence per vocabulary item. Review before production display.
vocab_ex_n5_0475,N5,vocab_n5_0475,475,どれ,どれ,dore,kata_tanya,fungsi_bahasa,which satu,どれですか。,dore desu ka.,Apakah/siapa/apa: which satu?,question_expression,,,/assets/audio/examples/vocab/n5/0475.mp3,auto_generated_vocab_coverage_from_local_vocab_seed,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,auto_generated_needs_human_review,Generated fallback example to guarantee one sentence per vocabulary item. Review before production display.
vocab_ex_n5_0476,N5,vocab_n5_0476,476,どんな,どんな,donna,kata_benda,pakaian_aksesoris,"what, what kind of",どんながあります。,donna ga arimasu.,"Ada what, what kind of.",noun_arimasu,,,/assets/audio/examples/vocab/n5/0476.mp3,auto_generated_vocab_coverage_from_local_vocab_seed,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,auto_generated_needs_human_review,Generated fallback example to guarantee one sentence per vocabulary item. Review before production display.
vocab_ex_n5_0477,N5,vocab_n5_0477,477,ない,ない,nai,kata_sifat_i,sifat_umum,tidak ada,ないです。,nai desu.,tidak ada.,i_adjective_desu,,,/assets/audio/examples/vocab/n5/0477.mp3,auto_generated_vocab_coverage_from_local_vocab_seed,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,auto_generated_needs_human_review,Generated fallback example to guarantee one sentence per vocabulary item. Review before production display.
vocab_ex_n5_0478,N5,vocab_n5_0478,478,ナイフ,ナイフ,naifu,kata_benda,rumah_benda,knife,ナイフがあります。,naifu ga arimasu.,Ada knife.,noun_arimasu,,,/assets/audio/examples/vocab/n5/0478.mp3,auto_generated_vocab_coverage_from_local_vocab_seed,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,auto_generated_needs_human_review,Generated fallback example to guarantee one sentence per vocabulary item. Review before production display.
vocab_ex_n5_0479,N5,vocab_n5_0479,479,中,なか,naka,kata_benda,arah_lokasi,tengah/dalam,中があります。,naka ga arimasu.,Ada tengah/dalam.,noun_arimasu,kanji_n5_010,中,/assets/audio/examples/vocab/n5/0479.mp3,auto_generated_vocab_coverage_from_local_vocab_seed,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,auto_generated_needs_human_review,Generated fallback example to guarantee one sentence per vocabulary item. Review before production display.
vocab_ex_n5_0480,N5,vocab_n5_0480,480,長い,ながい,nagai,kata_sifat_i,warna_bentuk,panjang,長いです。,nagai desu.,panjang.,i_adjective_desu,kanji_n5_011,長,/assets/audio/examples/vocab/n5/0480.mp3,auto_generated_vocab_coverage_from_local_vocab_seed,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,auto_generated_needs_human_review,Generated fallback example to guarantee one sentence per vocabulary item. Review before production display.
vocab_ex_n5_0481,N5,vocab_n5_0481,481,鳴く,なく,naku,kata_kerja,aksi_kegiatan,membuat sound (animal),私は鳴くことができます。,Watashi wa naku koto ga dekimasu.,Saya bisa membuat sound (animal).,verb_koto_ga_dekimasu,,,/assets/audio/examples/vocab/n5/0481.mp3,auto_generated_vocab_coverage_from_local_vocab_seed,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,auto_generated_needs_human_review,Generated fallback example to guarantee one sentence per vocabulary item. Review before production display.
vocab_ex_n5_0482,N5,vocab_n5_0482,482,無くす,なくす,nakusu,kata_kerja,aksi_kegiatan,lose something,私は無くすことができます。,Watashi wa nakusu koto ga dekimasu.,Saya bisa lose something.,verb_koto_ga_dekimasu,,,/assets/audio/examples/vocab/n5/0482.mp3,auto_generated_vocab_coverage_from_local_vocab_seed,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,auto_generated_needs_human_review,Generated fallback example to guarantee one sentence per vocabulary item. Review before production display.
vocab_ex_n5_0483,N5,vocab_n5_0483,483,なぜ,なぜ,naze,kata_tanya,fungsi_bahasa,why (same as どうして),なぜですか。,naze desu ka.,Apakah/siapa/apa: why (same as どうして)?,question_expression,,,/assets/audio/examples/vocab/n5/0483.mp3,auto_generated_vocab_coverage_from_local_vocab_seed,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,auto_generated_needs_human_review,Generated fallback example to guarantee one sentence per vocabulary item. Review before production display.
vocab_ex_n5_0484,N5,vocab_n5_0484,484,夏,なつ,natsu,kata_benda,waktu_tanggal,musim panas,夏があります。,natsu ga arimasu.,Ada musim panas.,noun_arimasu,,,/assets/audio/examples/vocab/n5/0484.mp3,auto_generated_vocab_coverage_from_local_vocab_seed,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,auto_generated_needs_human_review,Generated fallback example to guarantee one sentence per vocabulary item. Review before production display.
vocab_ex_n5_0485,N5,vocab_n5_0485,485,夏休み,なつやすみ,natsuyasumi,kata_benda,waktu_tanggal,summer vacation,夏休みがあります。,natsuyasumi ga arimasu.,Ada summer vacation.,noun_arimasu,kanji_n5_078,休,/assets/audio/examples/vocab/n5/0485.mp3,auto_generated_vocab_coverage_from_local_vocab_seed,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,auto_generated_needs_human_review,Generated fallback example to guarantee one sentence per vocabulary item. Review before production display.
vocab_ex_n5_0486,N5,vocab_n5_0486,486,～など,～など,~nado,prefiks_sufiks,fungsi_bahasa,et cetera,「～など」を使います。,~nado o tsukaimasu.,Menggunakan unsur 'et cetera'.,meta_prefix_suffix,,,/assets/audio/examples/vocab/n5/0486.mp3,auto_generated_vocab_coverage_from_local_vocab_seed,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,auto_generated_needs_human_review,Generated fallback example to guarantee one sentence per vocabulary item. Review before production display.
vocab_ex_n5_0487,N5,vocab_n5_0487,487,七つ,ななつ,nanatsu,angka,angka_counter,tujuh things,七つあります。,nanatsu arimasu.,Ada tujuh things.,number_counter_arimasu,kanji_n5_042,七,/assets/audio/examples/vocab/n5/0487.mp3,auto_generated_vocab_coverage_from_local_vocab_seed,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,auto_generated_needs_human_review,Generated fallback example to guarantee one sentence per vocabulary item. Review before production display.
vocab_ex_n5_0488,N5,vocab_n5_0488,488,何,なん; なに,nan / nani,kata_tanya,fungsi_bahasa,apa,何ですか。,nan / nani desu ka.,Apakah/siapa/apa: apa?,question_expression,kanji_n5_066,何,/assets/audio/examples/vocab/n5/0488.mp3,auto_generated_vocab_coverage_from_local_vocab_seed,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,auto_generated_needs_human_review,Generated fallback example to guarantee one sentence per vocabulary item. Review before production display.
vocab_ex_n5_0489,N5,vocab_n5_0489,489,七日,なのか,nanoka,kata_benda,waktu_tanggal,"tujuh days, seventh hari (of bulan)",七日があります。,nanoka ga arimasu.,"Ada tujuh days, seventh hari (of bulan).",noun_arimasu,kanji_n5_042|kanji_n5_001,七日,/assets/audio/examples/vocab/n5/0489.mp3,auto_generated_vocab_coverage_from_local_vocab_seed,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,auto_generated_needs_human_review,Generated fallback example to guarantee one sentence per vocabulary item. Review before production display.
vocab_ex_n5_0490,N5,vocab_n5_0490,490,名前,なまえ,namae,kata_benda,umum,nama,名前があります。,namae ga arimasu.,Ada nama.,noun_arimasu,kanji_n5_051|kanji_n5_020,名前,/assets/audio/examples/vocab/n5/0490.mp3,auto_generated_vocab_coverage_from_local_vocab_seed,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,auto_generated_needs_human_review,Generated fallback example to guarantee one sentence per vocabulary item. Review before production display.
vocab_ex_n5_0491,N5,vocab_n5_0491,491,習う,ならう,narau,kata_kerja,aksi_kegiatan,belajar,私は習うことができます。,Watashi wa narau koto ga dekimasu.,Saya bisa belajar.,verb_koto_ga_dekimasu,,,/assets/audio/examples/vocab/n5/0491.mp3,auto_generated_vocab_coverage_from_local_vocab_seed,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,auto_generated_needs_human_review,Generated fallback example to guarantee one sentence per vocabulary item. Review before production display.
vocab_ex_n5_0492,N5,vocab_n5_0492,492,並ぶ,ならぶ,narabu,kata_kerja,aksi_kegiatan,berbaris,私は並ぶことができます。,Watashi wa narabu koto ga dekimasu.,Saya bisa berbaris.,verb_koto_ga_dekimasu,,,/assets/audio/examples/vocab/n5/0492.mp3,auto_generated_vocab_coverage_from_local_vocab_seed,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,auto_generated_needs_human_review,Generated fallback example to guarantee one sentence per vocabulary item. Review before production display.
vocab_ex_n5_0493,N5,vocab_n5_0493,493,並べる,ならべる,naraberu,kata_kerja,aksi_kegiatan,mengatur/menyusun,私は並べることができます。,Watashi wa naraberu koto ga dekimasu.,Saya bisa mengatur/menyusun.,verb_koto_ga_dekimasu,,,/assets/audio/examples/vocab/n5/0493.mp3,auto_generated_vocab_coverage_from_local_vocab_seed,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,auto_generated_needs_human_review,Generated fallback example to guarantee one sentence per vocabulary item. Review before production display.
vocab_ex_n5_0494,N5,vocab_n5_0494,494,なる,なる,naru,kata_kerja,aksi_kegiatan,become,私はなることができます。,Watashi wa naru koto ga dekimasu.,Saya bisa become.,verb_koto_ga_dekimasu,,,/assets/audio/examples/vocab/n5/0494.mp3,auto_generated_vocab_coverage_from_local_vocab_seed,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,auto_generated_needs_human_review,Generated fallback example to guarantee one sentence per vocabulary item. Review before production display.
vocab_ex_n5_0495,N5,vocab_n5_0495,495,何～,なん～,nan~,kata_benda,pakaian_aksesoris,what sort of ~,何～があります。,nan~ ga arimasu.,Ada what sort of ~.,noun_arimasu,kanji_n5_066,何,/assets/audio/examples/vocab/n5/0495.mp3,auto_generated_vocab_coverage_from_local_vocab_seed,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,auto_generated_needs_human_review,Generated fallback example to guarantee one sentence per vocabulary item. Review before production display.
vocab_ex_n5_0496,N5,vocab_n5_0496,496,二,に,ni,angka,angka_counter,dua,二あります。,ni arimasu.,Ada dua.,number_counter_arimasu,kanji_n5_008,二,/assets/audio/examples/vocab/n5/0496.mp3,auto_generated_vocab_coverage_from_local_vocab_seed,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,auto_generated_needs_human_review,Generated fallback example to guarantee one sentence per vocabulary item. Review before production display.
vocab_ex_n5_0497,N5,vocab_n5_0497,497,にぎやか,にぎやか,nigiyaka,kata_benda,transportasi,"bustling, sibuk",にぎやかがあります。,nigiyaka ga arimasu.,"Ada bustling, sibuk.",noun_arimasu,,,/assets/audio/examples/vocab/n5/0497.mp3,auto_generated_vocab_coverage_from_local_vocab_seed,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,auto_generated_needs_human_review,Generated fallback example to guarantee one sentence per vocabulary item. Review before production display.
